hole_ID,depth,azimuth,dip
RAE-07-018,1160.07,36.4,-87.9
RAE-07-018,1257.61,31.2,-87.3
RAE-07-019,0,0,-90
RAE-07-019,60.96,305,-88.7
RAE-07-019,91.44,220,-88.7
RAE-07-019,152.4,150,-89
RAE-07-019,213.36,110,-88.2
RAE-07-019,365.76,105,-88.2
RAE-07-019,457.2,110,-87
RAE-07-019,569.06,109.6,-87.4
RAE-07-019,630.02,111.3,-86.8
RAE-07-019,690.98,113.8,-86.9
RAE-07-019,751.94,116.4,-87.1
RAE-07-019,873.86,115.7,-86.8
RAE-07-019,995.78,121.7,-87.3
RAE-07-019,1117.7,122.5,-87.1
RAE-07-019,1239.62,121.7,-87
RAE-07-020,0,0,-90
RAE-07-020,60.96,228,-89.7
RAE-07-020,152.4,220,-89
RAE-07-020,182.88,150,-89.1
RAE-07-020,274.32,146,-89
RAE-07-020,426.72,145,-88.5
RAE-07-020,440.74,136.6,-89.2
RAE-07-020,562.66,152.1,-89
RAE-07-020,684.58,152.8,-89.2
RAE-07-020,824.79,166.8,-89.5
RAE-07-020,946.71,146.2,-89.6
RAE-07-020,1068.63,171.7,-89.4
RAE-07-021,0,0,-89.99
RAE-07-021,6.1,303.49,-89.77
RAE-07-021,12.19,327.95,-89.65
RAE-07-021,18.29,309.51,-89.65
RAE-07-021,24.38,308.83,-89.47
RAE-07-021,30.48,297.73,-89.26
RAE-07-021,36.58,297.91,-89.11
RAE-07-021,42.67,294.05,-88.96
RAE-07-021,48.77,283.47,-88.77
RAE-07-021,54.86,275.28,-88.65
RAE-07-021,60.96,268.03,-88.49
RAE-07-021,67.06,263.05,-88.42
RAE-07-021,73.15,259.17,-88.36
RAE-07-021,79.25,259.12,-88.34
RAE-07-021,85.34,261.75,-88.43
RAE-07-021,91.44,261.53,-88.52
RAE-07-021,97.54,264.73,-88.62
RAE-07-021,103.63,260.47,-88.87
RAE-07-021,109.73,258.91,-89.09
RAE-07-021,115.82,274.19,-89.21
RAE-07-021,121.92,294.13,-89.27
RAE-07-021,128.02,293.88,-89.51
RAE-07-021,134.11,272.74,-89.77
RAE-07-021,140.21,68.53,-89.81
RAE-07-022,0,0,-90
RAE-07-022,6.1,133.36,-89.12
RAE-07-022,12.19,126.19,-89.11
RAE-07-022,18.29,118.75,-89.04
RAE-07-022,24.38,113.75,-88.95
RAE-07-022,30.48,110.17,-88.99
RAE-07-022,36.58,106.92,-89.02
RAE-07-022,42.67,119.95,-89.05
RAE-07-022,48.77,115.96,-88.93
RAE-07-022,54.86,116.78,-88.95
RAE-07-022,60.96,117.59,-88.89
RAE-07-022,67.06,124.98,-88.86
RAE-07-022,73.15,122.13,-88.62
RAE-07-022,79.25,117.27,-88.6
RAE-07-022,85.34,109.66,-88.59
RAE-07-022,91.44,104.1,-88.57
RAE-07-022,97.54,103.62,-88.61
RAE-07-022,103.63,102.86,-88.7
RAE-07-022,109.73,103.06,-88.79
RAE-07-022,115.82,105.73,-88.74
RAE-07-022,121.92,105.43,-88.64
RAE-07-022,128.02,99.81,-88.65
RAE-07-022,134.11,97.95,-88.71
RAE-07-022,140.21,100.73,-88.76
RAE-07-022,146.3,100.44,-88.78
RAE-07-022,152.4,102.23,-88.75
RAE-07-022,158.5,105.67,-88.63
RAE-07-022,164.59,96.84,-88.47
RAE-07-022,170.69,95.72,-88.55
RAE-07-022,176.78,97.12,-88.56
RAE-07-022,182.88,93.36,-88.55
RAE-07-022,188.98,97.18,-88.57
RAE-07-022,195.07,93.13,-88.48
RAE-07-022,201.17,93.55,-88.42
RAE-07-022,207.26,86.59,-88.6
RAE-07-022,213.36,89.12,-88.66
RAE-07-022,219.46,87.43,-88.71
RAE-07-022,225.55,91.04,-88.72
RAE-07-022,231.65,87.85,-88.56
RAE-07-022,237.74,84.66,-88.54
RAE-07-022,243.84,90.12,-88.65
RAE-07-022,249.94,90.05,-88.56
RAE-07-022,256.03,93.03,-88.33
RAE-07-022,262.13,96.73,-88.28
RAE-07-022,268.22,92.92,-88.39
RAE-07-022,274.32,93.34,-88.54
RAE-07-022,280.42,94.22,-88.66
RAE-07-022,286.51,95.76,-88.72
RAE-07-022,292.61,88.81,-88.64
RAE-07-022,298.7,87.96,-88.57
RAE-07-022,304.8,88.61,-88.5
RAE-07-022,310.9,82.77,-88.37
RAE-07-022,316.99,82.52,-88.37
RAE-07-022,323.09,88.16,-88.32
RAE-07-022,329.18,94.35,-88.38
RAE-07-022,335.28,84.67,-88.17
RAE-07-022,341.38,80.3,-88.42
RAE-07-022,347.47,89.91,-88.65
RAE-07-022,353.57,112.07,-88.81
RAE-07-022,359.66,117.94,-88.81
RAE-07-022,365.76,110.92,-88.79
RAE-07-022,371.86,111.3,-88.83
RAE-07-022,377.95,115.04,-88.75
RAE-07-022,384.05,112.82,-88.61
RAE-07-022,390.14,113.5,-88.39
RAE-07-022,396.24,117.04,-88.41
RAE-07-022,402.34,122.14,-88.61
RAE-07-022,408.43,129.1,-88.42
RAE-07-022,414.53,129.21,-88.43
RAE-07-022,420.62,129.7,-88.47
RAE-07-022,426.72,127.01,-88.57
RAE-07-022,432.82,119.67,-88.61
RAE-07-022,438.91,116.81,-88.72
RAE-07-022,445.01,125.65,-88.63
RAE-07-022,451.1,122.46,-88.51
RAE-07-022,457.2,114.17,-88.52
RAE-07-022,463.3,122.61,-88.64
RAE-07-022,469.39,131.77,-88.39
RAE-07-022,475.49,121.57,-88.41
RAE-07-022,481.58,119.8,-88.41
RAE-08-023,0,0,-89.99
RAE-08-023,6.1,26.63,-89.74
RAE-08-023,12.19,22.49,-89.77
RAE-08-023,18.29,39.76,-89.73
RAE-08-023,24.38,38.11,-89.81
RAE-08-023,30.48,70.97,-89.55
RAE-08-023,36.58,62.92,-89.35
RAE-08-023,42.67,63.4,-89.26
RAE-08-023,48.77,66.92,-89.27
RAE-08-023,54.86,65.93,-89.26
RAE-08-023,60.96,70.07,-89.2
RAE-08-023,67.06,79.79,-89.01
RAE-08-023,73.15,73.28,-88.92
RAE-08-023,79.25,64.24,-88.89
RAE-08-023,85.34,63.47,-88.85
RAE-08-023,91.44,68.14,-88.86
RAE-08-023,97.54,71.71,-88.8
RAE-08-023,103.63,74.42,-88.74
RAE-08-023,109.73,72.61,-88.68
RAE-08-023,115.82,69.86,-88.53
RAE-08-023,121.92,70.88,-88.47
RAE-08-023,128.02,73.51,-88.49
RAE-08-023,134.11,76.85,-88.47
RAE-08-023,140.21,80.67,-88.48
RAE-08-023,146.3,78.38,-88.42
RAE-08-023,152.4,72.23,-88.36
RAE-08-023,158.5,75.52,-88.2
RAE-08-023,164.59,78.78,-88.31
RAE-08-023,170.69,73.89,-88.56
RAE-08-023,176.78,84.91,-88.26
RAE-08-023,182.88,81.86,-88.29
RAE-08-023,188.98,79.6,-88.32
RAE-08-023,195.07,79.58,-88.31
RAE-08-023,201.17,81.52,-87.92
RAE-08-023,207.26,84.38,-87.84
RAE-08-023,213.36,84.08,-88.01
RAE-08-023,219.46,87.89,-88.02
RAE-08-023,225.55,88.42,-87.97
RAE-08-023,231.65,91.29,-88.01
RAE-08-023,237.74,98.62,-87.85
RAE-08-023,243.84,98.74,-87.89
RAE-08-023,249.94,93.56,-87.69
RAE-08-023,256.03,94.41,-87.57
RAE-08-023,262.13,96,-87.72
RAE-08-023,268.22,98.1,-87.75
RAE-08-023,274.32,103.13,-87.8
RAE-08-023,280.42,102.35,-87.79
RAE-08-023,286.51,105.92,-87.73
RAE-08-023,292.61,106.74,-87.79
RAE-08-023,298.7,103.44,-87.88
RAE-08-023,304.8,111.98,-87.95
RAE-08-023,310.9,105.73,-87.85
RAE-08-023,316.99,99.02,-87.96
RAE-08-023,323.09,103.21,-88.01
RAE-08-023,329.18,101.73,-87.73
RAE-08-023,335.28,102,-87.69
RAE-08-023,341.38,105.11,-87.83
RAE-08-023,347.47,100.9,-87.67
RAE-08-023,353.57,108.72,-87.59
RAE-08-023,359.66,110.24,-88.04
RAE-08-023,365.76,101.7,-87.92
RAE-08-023,371.86,102.94,-88.05
RAE-08-023,377.95,105.13,-88.23
RAE-08-023,384.05,105,-87.96
RAE-08-023,390.14,103.72,-87.85
RAE-08-023,396.24,101.54,-87.88
RAE-08-023,402.34,100.35,-88.01
RAE-08-023,408.43,96.65,-87.94
RAE-08-023,414.53,97.69,-87.86
RAE-08-023,420.62,100.02,-88
RAE-08-023,426.72,101.21,-88.22
RAE-08-023,432.82,99.62,-88.31
RAE-08-023,438.91,97.67,-88.17
RAE-08-023,445.01,91.92,-88.24
RAE-08-023,451.1,94.54,-88.27
RAE-08-023,457.2,108.13,-88.22
RAE-08-023,463.3,120.46,-88.37
RAE-08-024,0,0,-89.99
RAE-08-024,6.1,219.56,-89.65
RAE-08-024,12.19,195.52,-89.69
RAE-08-024,18.29,204.46,-89.56
RAE-08-024,24.38,212.74,-89.55
RAE-08-024,30.48,237.85,-89.53
RAE-08-024,36.58,237.97,-89.45
RAE-08-024,42.67,226.47,-89.23
RAE-08-024,48.77,221.74,-89.04
RAE-08-024,54.86,233.81,-89.08
RAE-08-024,60.96,238.79,-89.19
RAE-08-024,67.06,236.36,-89.2
RAE-08-024,73.15,241.06,-89.14
RAE-08-024,79.25,238.42,-89.17
RAE-08-024,85.34,235.53,-89.14
RAE-08-024,91.44,228.73,-89.21
RAE-08-024,97.54,231.39,-89.23
RAE-08-024,103.63,235.03,-89.14
RAE-08-024,109.73,222.38,-89.38
RAE-08-024,115.82,218.91,-89.49
RAE-08-024,121.92,249.33,-89.29
RAE-08-024,128.02,253.13,-89.32
RAE-08-024,134.11,230.65,-89.41
RAE-08-024,140.21,215.38,-89.18
RAE-08-024,146.3,220.84,-89.22
RAE-08-024,152.4,223.26,-89.16
RAE-08-024,158.5,207.37,-89.11
RAE-08-024,164.59,208.66,-88.83
RAE-08-024,170.69,203.23,-88.89
RAE-08-024,176.78,211.27,-88.86
RAE-08-024,182.88,211.07,-89.06
RAE-08-024,188.98,203.75,-89.11
RAE-08-024,195.07,204.14,-89.1
RAE-08-024,201.17,219.2,-89.09
RAE-08-024,207.26,224.27,-89.07
RAE-08-024,213.36,218.71,-89.11
RAE-08-024,219.46,223.31,-88.92
RAE-08-024,225.55,230.52,-88.77
RAE-08-024,231.65,231.64,-88.65
RAE-08-024,237.74,233.26,-88.36
RAE-08-024,243.84,223.34,-88.42
RAE-08-024,249.94,217.82,-88.24
RAE-08-024,256.03,221.07,-88.44
RAE-08-024,262.13,227.81,-88.37
RAE-08-024,268.22,228.65,-88.34
RAE-08-024,274.32,217.95,-88.24
RAE-08-024,280.42,214.98,-88.6
RAE-08-024,286.51,228.28,-88.55
RAE-08-024,292.61,230.45,-88.83
RAE-08-024,298.7,227.69,-89.03
RAE-08-024,304.8,225.83,-88.74
RAE-08-024,310.9,234.38,-88.6
RAE-08-024,316.99,235.34,-88.69
RAE-08-024,323.09,218.65,-88.47
RAE-08-024,329.18,222.69,-88.28
RAE-08-024,335.28,234.42,-88.21
RAE-08-024,341.38,233,-88.09
RAE-08-024,347.47,230.48,-88.21
RAE-08-024,353.57,239.32,-88.48
RAE-08-024,359.66,276.24,-88.81
RAE-08-024,365.76,316.26,-88.63
RAE-08-024,371.86,329.62,-88.6
RAE-08-024,377.95,329.79,-88.2
RAE-08-024,384.05,335.91,-88.13
RAE-08-024,390.14,344.88,-88.39
RAE-08-024,396.24,338.08,-88.31
RAE-08-024,402.34,340.61,-88
RAE-08-024,408.43,335.09,-87.99
RAE-08-024,414.53,334,-88.13
RAE-08-024,420.62,335.08,-88.52
RAE-08-024,426.72,332.27,-88.34
RAE-08-024,432.82,323.47,-88.42
RAE-08-024,438.91,315.72,-88.54
RAE-08-024,445.01,320.06,-88.9
RAE-08-024,451.1,333.63,-88.89
RAE-08-024,457.2,328.77,-88.6
RAE-08-024,463.3,317.73,-88.48
RAE-08-024,469.39,320.67,-88.8
RAE-08-024,475.49,302.15,-89.03
RAE-08-024,481.58,293.02,-89.08
RAE-08-024,487.68,305.43,-88.69
RAE-08-024,493.78,304.9,-88.85
RAE-08-024,499.87,290.22,-88.76
RAE-08-024,505.97,286.79,-88.72
RAE-08-025,0,360,-90
RAE-08-029,0,360,-90
RAE-08-029,498.65,202.3,-86.4
RAE-08-029,581.56,200.6,-86.7
RAE-08-029,642.52,200.1,-86.5
RAE-08-029,703.48,194.3,-86.8
RAE-08-029,767.49,194.3,-87.2
RAE-08-029,828.45,200.2,-87
RAE-08-029,889.41,205.7,-87.5
RAE-08-029,950.37,210.3,-87.3
RAE-08-029,1008.28,202.7,-87.2
RAE-08-029,1075.34,225.3,-87.2
RAE-08-029,1130.2,232.8,-87.1
RAE-08-029,1191.16,227,-86.6
RAE-08-029,1252.12,234.3,-86.9
RAE-08-032,0,360,-90
RAE-08-032,498.96,142.4,-84.6
RAE-08-032,550.77,139.9,-84.7
RAE-08-032,614.78,147.9,-84.6
RAE-08-032,672.69,154.8,-84.6
RAE-08-032,733.66,147.4,-84.4
RAE-08-032,794.62,150.7,-84
RAE-08-032,855.58,152.3,-84.1
RAE-08-032,937.87,151,-83.8
RAE-08-032,977.5,160.3,-83.9
RAE-08-032,1038.46,157.2,-83.7
RAE-08-032,1099.42,159.3,-83.7
RAE-08-032,1160.38,164.7,-83.3
RAE-08-045,0,195,-86
RAE-08-045,54.86,195.6,-85.7
RAE-08-045,91.44,196.6,-85.5
RAE-08-045,164.59,197.3,-85.6
RAE-08-045,237.74,202.6,-85.8
RAE-08-045,310.9,205.4,-86.2
RAE-08-045,384.05,208.5,-86.3
RAE-08-045,457.2,216.1,-86.3
RAE-08-045,521.21,217.6,-86.8
RAE-08-045,585.22,212,-86.6
RAE-08-045,649.23,210.4,-86.5
RAE-08-045,713.23,213.6,-86.5
RAE-08-045,777.24,218.3,-86.7
RAE-08-045,841.25,214.7,-86.9
RAE-08-045,905.26,216,-86.5
RAE-08-045,969.27,219.5,-86.2
RAE-08-045,1033.27,227.5,-85.8
RAE-08-045,1097.28,223.7,-85.9
RAE-08-045,1160.07,225.4,-86.2
RAE-11-054,0,315,-85
RAE-11-054,14.63,308.9,-84.4
RAE-11-054,63.09,314.5,-84.4
RAE-11-054,124.05,308,-84.7
RAE-11-054,185.01,303.6,-85.3
RAE-11-054,245.97,309.4,-85.5
RAE-11-054,306.93,305.3,-85.7
RAE-11-054,367.89,308,-85.7
RAE-11-054,428.85,308.1,-85.8
RAE-11-054,550.77,307.6,-86.3
RAE-11-054,672.69,305.5,-86.5
RAE-11-054,794.62,310.4,-86.7
RAE-11-054,916.54,315.3,-86.7
RAE-11-054,1038.46,308.5,-86.7
RAE-11-054,1143.31,315.3,-87.3
RAE-11-055,0,271.5,-86.4
RAE-11-055,30.48,283.55,-87.7
RAE-11-055,60.96,284.05,-87.9
RAE-11-055,91.44,286.48,-88.3
RAE-11-055,121.92,288.15,-88.6
RAE-11-055,152.4,290.36,-88.5
RAE-11-055,182.88,295.75,-88.7
RAE-11-055,213.36,296.69,-89
RAE-11-055,243.84,300.56,-89.3
RAE-11-055,274.32,266.11,-89.4
RAE-11-055,304.8,265.2,-89.6
RAE-11-055,335.28,293.64,-89.7
RAE-11-055,365.76,357.22,-89.6
RAE-11-055,396.24,329.33,-89.5
RAE-11-055,426.72,281.45,-89.6
RAE-11-055,457.2,318.98,-89.6
RAE-11-055,487.68,323.6,-89.4
RAE-11-055,518.16,341.64,-89.3
RAE-11-055,519.99,349.7,-89.2
RAE-11-055,548.64,11.89,-89
RAE-11-055,641.91,32.5,-89.1
RAE-11-055,763.83,28.6,-89.1
RAE-11-055,885.75,348,-88.9
RAE-11-055,1007.67,340,-89.2
RAE-11-055,1129.59,21.3,-89.2
RAE-11-055,1250.9,29.8,-89.2
RAE-11-056,0,38.5,-87.44
RAE-11-056,30.48,50.33,-87.67
RAE-11-056,60.96,57.06,-87.77
RAE-11-056,91.44,56.92,-87.99
RAE-11-056,121.92,60.11,-88.36
RAE-11-056,152.4,44.67,-88.9
RAE-11-056,182.88,34.24,-89.25
RAE-11-056,213.36,24.94,-89.67
RAE-11-056,243.84,18.82,-89.75
RAE-11-056,274.32,47.07,-89.45
RAE-11-056,304.8,62.71,-89.63
RAE-11-056,335.28,133.01,-89.58
RAE-11-056,365.76,130.28,-89.45
RAE-11-056,396.24,137.97,-89.68
RAE-11-056,426.72,198.24,-89.73
RAE-11-056,457.2,190.14,-89.74
RAE-11-057,0,177,-82.5
RAE-11-057,17.37,176.9,-82.5
RAE-11-057,139.29,181.9,-82.8
RAE-11-057,261.21,179.4,-83.2
RAE-11-057,383.13,177.8,-83.4
RAE-11-057,505.05,181.8,-83.5
RAE-11-057,626.97,192.8,-83.6
RAE-11-057,748.9,194.3,-84.4
RAE-11-057,870.82,195.7,-84.4
RAE-11-057,1114.66,201.8,-84.9
RAE-11-058,0,330,-85
RAE-11-058,17.37,326.3,-84.2
RAE-11-058,93.57,324.5,-84.4
RAE-11-058,154.53,327.6,-84
RAE-11-058,215.49,326.4,-84.1
RAE-11-058,276.76,325.9,-84.3
RAE-11-058,398.68,325.7,-84.9
RAE-11-058,459.64,328.9,-84.7
RAE-11-058,520.6,329.2,-85.3
RAE-11-058,581.56,327.5,-85.1
RAE-11-058,642.52,327.2,-85
RAE-11-058,703.48,329.7,-84.9
RAE-11-058,764.44,328.2,-85.2
RAE-11-058,825.4,334,-85.4
RAE-11-058,885.45,337.9,-85.3
RAE-11-058,947.32,332.5,-85.3
RAE-11-058,1008.28,334.2,-85.2
RAE-11-058,1069.24,338.4,-85.5
RAE-11-058,1129.9,345,-85.3
RAE-11-058,1189.33,352.5,-85.4
RAE-11-058,1233.83,349.2,-85.4
RAE-11-059,14.63,102.2,-84
RAE-11-059,42.06,108.4,-83.9
RAE-11-059,93.88,107,-84.1
RAE-11-059,154.84,106.8,-83.4
RAE-11-059,215.8,106.6,-83.4
RAE-11-059,276.76,99.3,-83.6
RAE-11-059,368.2,102.1,-84.4
RAE-11-059,429.16,102.6,-84.1
RAE-11-059,490.12,102.8,-84.9
RAE-11-059,551.08,107.3,-84.6
RAE-11-059,612.04,109.2,-85
RAE-11-059,673,107.1,-85.4
RAE-11-059,733.96,111.5,-85
RAE-11-059,794.92,108.6,-84.9
RAE-11-059,855.42,114,-85
RAE-11-059,916.84,114,-85.3
RAE-11-059,977.5,114.1,-85.2
RAE-11-059,1041.81,112.8,-85.1
RAE-11-059,1099.72,113.6,-85.3
RAE-11-059,1160.68,115,-85.3
RAE-11-059,1221.34,120.4,-85.5
RAE-11-059,1284.43,120.3,-85.5
RAE-11-060,0,120,-86
RAE-11-060,23.47,119.4,-85.3
RAE-11-060,93.57,120.9,-85.9
RAE-11-060,154.53,119.7,-85.8
RAE-11-060,215.49,120,-85.6
RAE-11-060,276.45,125.4,-85.9
RAE-11-060,337.41,124.6,-85.9
RAE-11-060,398.37,127.3,-86.4
RAE-11-060,459.33,124.3,-86.1
RAE-11-060,520.29,122.9,-85.9
RAE-11-060,581.25,130.6,-85.9
RAE-11-060,642.21,119.3,-86.1
RAE-11-060,703.18,130.3,-85.9
RAE-11-060,764.14,127,-86
RAE-11-060,825.1,130.1,-86.3
RAE-11-060,886.06,128,-86.5
RAE-11-060,947.02,134.8,-86.8
RAE-11-060,1007.98,132.1,-86.4
RAE-11-060,1068.94,136.4,-86.7
RAE-11-060,1129.9,139.5,-87
RAE-11-060,1196.95,139.3,-87
RAE-11-061,0,360,-90
RAE-11-061,520.29,18.1,-89.7
RAE-11-061,581.25,326.1,-90
RAE-11-061,642.21,7.5,-89.4
RAE-11-061,764.14,317.4,-89.3
RAE-11-061,886.06,358.5,-89.6
RAE-11-061,1007.98,338.5,-89.5
RAE-11-061,1129.9,15.3,-89.5
RAE-11-061,1251.82,19.4,-89.6
RAE-11-062,0,360,-90
RAE-11-062,502.01,2.5,-89.6
RAE-11-062,562.97,19,-89.6
RAE-11-062,623.93,56.6,-89.7
RAE-11-062,703.18,234.6,-89.7
RAE-11-062,764.14,55.6,-89.7
RAE-11-062,825.1,272.1,-89.6
RAE-11-062,886.06,226.4,-89.8
RAE-11-062,916.54,297.7,-89.4
RAE-11-062,977.5,282.2,-89.5
RAE-11-062,1068.94,78.2,-89.7
RAE-11-062,1129.9,21.5,-89.3
RAE-11-063,0,45,-83
RAE-11-063,32.61,49.6,-80.6
RAE-11-063,63.09,48.6,-80.7
RAE-11-063,145.39,48.3,-80.8
RAE-11-063,206.35,49,-81
RAE-11-063,267.31,48.7,-81.2
RAE-11-063,328.27,47.3,-81.7
RAE-11-063,389.23,47.5,-81.8
RAE-11-063,453.24,50.3,-82.3
RAE-11-063,520.29,50.2,-82.7
RAE-11-063,581.25,52,-83.2
RAE-11-063,642.21,54,-83.4
RAE-11-063,703.18,56.6,-83.8
RAE-11-063,825.1,55.7,-84.2
RAE-11-063,886.06,56.7,-84.1
RAE-11-063,947.02,58.3,-84.5
RAE-11-063,1068.94,65.5,-84.5
RAE-11-063,1129.9,62.2,-84.5
RAE-11-063,1190.86,66.5,-84.3
RAE-11-064,663.55,202.3,-89.5
RAE-11-064,724.51,170.5,-89.3
RAE-11-064,785.47,142.4,-89.7
RAE-11-064,846.43,177.4,-89.7
RAE-11-064,907.39,183.8,-89.6
RAE-11-064,968.05,186.2,-89.5
RAE-11-064,1029.31,335.7,-89.9
RAE-11-064,1090.27,115.8,-89.8
RAE-11-064,1157.33,274.4,-89.6
RAE-11-064,1218.29,317.6,-89.5
RAE-11-064,1282.3,122.4,-89.7
RAE-11-066,0,27,-87
RAE-11-066,93.27,23,-86.4
RAE-11-066,154.23,16.3,-86.8
RAE-11-066,215.19,30.6,-86.4
RAE-11-066,276.15,24.2,-86.3
RAE-11-066,398.07,23.7,-86.9
RAE-11-066,459.03,20.8,-87
RAE-11-066,580.95,17.9,-86.6
RAE-11-066,702.87,29,-87.1
RAE-11-066,824.79,33.8,-86.9
RAE-11-066,946.71,45.3,-86.8
RAE-11-066,1071.68,45,-87.1
RAE-11-066,1190.55,49.2,-86.5
RAISE1,74.68,360,-90
RAISE2,74.68,360,-90
RCP-08-026,0,240,-45
RCP-08-027,0,240,-60
RCP-08-028,0,220,-60
RCP-08-028,61.57,220,-58.2
RCP-08-028,101.19,220,-57.8
RCP-08-030,0,220,-75
RCP-08-030,16.46,217.9,-75.7
RCP-08-030,62.18,220.4,-75.9
RCP-08-030,107.9,221.5,-76
RCP-08-030,153.62,222,-76.5
RCP-08-030,199.34,223.2,-76.6
RCP-08-030,238.96,224.7,-76.8
RCP-08-038,0,240,-55
RCP-08-038,35.97,243.1,-55.6
RD-1,0,360,-90
RD-1,96.01,360,-90
RD-2,0,360,-90
RD-2,65.53,360,-90
RD-3,0,360,-90
RD-3,77.72,360,-90
REX-10-046,0,360,-90
REX-10-046,290.47,195,-88.5
REX-10-046,351.44,196.7,-88.5
REX-10-046,473.36,206.2,-88.4
REX-10-046,595.28,201.4,-88.3
REX-10-046,717.2,195.3,-87.7
REX-10-046,839.12,188.1,-87.8
REX-10-046,900.08,183.6,-87.9
REX-10-046,961.04,184.4,-88
REX-10-046,1022,186.1,-88
REX-10-046,1082.96,177.6,-88
REX-10-046,1143.92,179.5,-88.4
REX-10-046,1204.88,178.9,-88
REX-10-047,0,360,-90
REX-10-047,614.78,324.2,-83.7
REX-10-047,663.55,322,-83.7
REX-10-047,785.47,324.7,-83.8
REX-10-047,907.39,331.6,-83.5
REX-10-047,1029.31,339,-82.9
REX-10-047,1151.23,342.4,-83
REX-10-047,1212.19,344.2,-83.1
REX-10-048,0,360,-90
REX-10-048,673.61,228.3,-79.2
REX-10-048,734.57,230.9,-79.1
REX-10-048,795.53,231.3,-79.2
REX-10-048,856.49,228.8,-79.3
REX-10-048,917.45,231.4,-79.2
REX-10-048,978.41,231,-79.5
REX-10-048,1039.37,235.5,-79
REX-10-048,1100.33,237.9,-78.5
REX-10-048,1161.29,240.4,-77.5
REX-10-048,1222.25,239.7,-76.9
REX-10-049,0,360,-90
REX-10-049,996.7,223.2,-88.6
REX-10-049,1057.66,231.6,-89.4
REX-10-049,1118.62,29.4,-88.4
REX-10-049B,0,360,-90
REX-10-049B,996.7,223.2,-88.6
REX-10-049B,1057.66,231.6,-89.4
REX-10-049B,1063.3,360,-90
REX-10-049B,1074.73,300.1,-89.1
REX-10-049B,1099.11,294.9,-89.1
REX-10-049B,1160.07,305.2,-89
REX-10-049B,1221.03,327,-89.5
REX-10-049B,1281.99,268.4,-89.2
REX-10-050,0,0,-90
REX-10-050,306.93,204.5,-82.1
REX-10-050,410.57,207.3,-81.8
REX-10-050,562.97,208.3,-82.5
REX-10-050,715.37,203.7,-83.2
REX-10-050,867.77,201.8,-83.1
REX-10-051,0,360,-90
REX-10-051,611.73,252.1,-87.3
REX-10-051,675.74,260.1,-87.3
REX-10-051,739.75,257.4,-87.6
REX-10-051,858.62,264.5,-87.9
REX-10-051,977.5,261.1,-87.7
REX-10-051,1096.37,273,-88
REX-10-051,1163.42,276.9,-88
REX-10-051,1264.01,277.8,-88.6
REX-10-051,1388.98,292.6,-88.2
REX-10-051,1541.38,290.4,-87.8
REX-11-052,32.61,30.6,-82.6
REX-11-052,93.57,32.2,-82.4
REX-11-052,154.53,32.8,-82.8
REX-11-052,215.49,33.3,-82.9
REX-11-052,276.45,32.8,-82.9
REX-11-052,337.41,35.6,-83.1
REX-11-052,398.37,38.6,-83.2
REX-11-052,459.33,41.9,-83.4
REX-11-052,520.29,39.1,-83.4
REX-11-052,581.25,42.1,-83.4
REX-11-052,642.21,44.5,-83.2
REX-11-052,703.18,45.3,-83.4
REX-11-052,776.02,46.8,-83.5
REX-11-052,825.1,47,-83.3
REX-11-052,886.06,47.5,-83.3
REX-11-052,947.02,45.5,-83.8
REX-11-052,1078.08,48.7,-83.7
REX-11-052,1190.86,46.3,-83.8
REX-11-052,1251.82,45.5,-83.3
REX-11-053,0,74,-83
REX-11-053,23.47,78.4,-82.8
REX-11-053,93.57,79.6,-83.4
REX-11-053,154.53,79.9,-83
REX-11-053,215.19,76.8,-83
REX-11-053,276.45,81.8,-83.5
REX-11-053,340.46,78.6,-83.8
REX-11-053,398.37,81.6,-83.6
REX-11-053,459.33,78.9,-84.1
REX-11-053,462.38,81.5,-83.6
REX-11-053,523.34,79.1,-83.9
REX-11-053,581.25,76.9,-83.9
REX-11-053,702.57,74.4,-84.3
REX-11-053,764.14,73.8,-84.8
REX-11-053,831.19,76.6,-84.5
REX-11-053,886.06,74.9,-84.4
REX-11-053,947.02,78.2,-84.2
REX-11-053,1007.98,79.8,-84.4
REX-11-053,1068.94,77.7,-84.4
REX-11-053,1129.9,78.1,-84.4
REX-11-053,1190.86,78.6,-84.2
REX-13-078,14.33,340.49,-89.2
REX-13-078,32.61,342.59,-89.5
REX-13-078,63.09,335.09,-89.1
REX-13-078,93.57,333.69,-89.5
REX-13-078,154.53,345.69,-89.5
REX-13-078,215.49,333.49,-89.6
REX-13-078,276.45,336.39,-89.1
REX-13-078,337.41,331.59,-89.3
REX-13-078,398.07,305.49,-89.4
REX-13-078,459.33,353.09,-89.4
REX-13-078,519.53,311.09,-89.6
REX-13-078,580.34,282.29,-89.6
REX-13-078,642.22,322.99,-89.7
REX-13-078,733.66,358.49,-89.7
REX-13-078,824.18,336.89,-89.8
REX-13-078,915.47,266.09,-89.6
REX-13-078,1007.98,318.49,-89.3
REX-13-078,1099.42,343.59,-89.3
REX-13-078,1221.34,352.39,-89.3
REX-13-078,1303.63,107.79,-89.9
REX-13-078,1343.26,278.39,-89.9
REX-13-078,1403.3,32.89,-89.8
REX-13-078,1465.18,313.99,-89.5
REX-13-078,1524.61,76.59,-89.9
REX-14-079,17.68,325.29,-78.5
REX-14-079,35.97,325.19,-78.2
REX-14-079,63.4,323.79,-78.3
